lat,lon,ndvi_change,pixels,area_acres,development_score,classification,ndbi_pct,ndbi_change,early_ndbi,early_ndvi,compactness,thumbnail_url
32.695612,-111.700249,-0.674,111,2.74,82,ACTIVE DEVELOPMENT,100.0,0.4148,-0.2898,0.7616,52.0,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_198.png
32.688348,-111.700184,-0.734,108,2.67,82,ACTIVE DEVELOPMENT,100.0,0.5197,-0.3866,0.8114,52.1,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_199.png
32.652005,-111.520728,-0.334,97,2.4,82,ACTIVE DEVELOPMENT,100.0,0.2101,-0.0712,0.427,26.8,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_200.png
32.669542,-111.696081,-0.398,93,2.3,82,ACTIVE DEVELOPMENT,100.0,0.2234,-0.0701,0.5581,51.2,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_201.png
32.912223,-111.582495,-0.562,87,2.15,82,ACTIVE DEVELOPMENT,100.0,0.3239,-0.2144,0.658,50.1,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_202.png
32.702054,-111.453916,-0.296,85,2.1,82,ACTIVE DEVELOPMENT,100.0,0.201,-0.0162,0.4697,35.6,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_203.png
32.996066,-111.423752,-0.542,178,4.4,81,ACTIVE DEVELOPMENT,96.6,0.2899,-0.2049,0.6333,69.2,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_204.png
32.883905,-111.603671,-0.348,177,4.37,81,ACTIVE DEVELOPMENT,100.0,0.2074,-0.079,0.519,55.4,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_205.png
32.900082,-111.557297,-0.591,172,4.25,81,ACTIVE DEVELOPMENT,100.0,0.3886,-0.2396,0.7008,74.2,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_206.png
32.945427,-111.466583,-0.718,163,4.03,81,ACTIVE DEVELOPMENT,100.0,0.4787,-0.3679,0.805,66.4,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_207.png
33.047919,-111.421399,-0.293,157,3.88,81,ACTIVE DEVELOPMENT,100.0,0.2419,-0.143,0.3942,25.3,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_208.png
32.742321,-111.466257,-0.497,137,3.39,81,ACTIVE DEVELOPMENT,100.0,0.3237,-0.2141,0.5994,56.5,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_209.png
32.993172,-111.554798,-0.736,134,3.31,81,ACTIVE DEVELOPMENT,100.0,0.502,-0.3967,0.8207,65.9,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_210.png
32.880624,-111.593939,-0.466,126,3.11,81,ACTIVE DEVELOPMENT,100.0,0.2397,-0.1236,0.5919,74.7,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_211.png
32.896496,-111.557744,-0.57,125,3.09,81,ACTIVE DEVELOPMENT,100.0,0.369,-0.2238,0.6653,60.6,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_212.png
33.034833,-111.593493,-0.402,115,2.84,81,ACTIVE DEVELOPMENT,100.0,0.2231,-0.1244,0.5285,59.9,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_213.png
32.839308,-111.548368,-0.517,111,2.74,81,ACTIVE DEVELOPMENT,100.0,0.2979,-0.1825,0.6079,54.8,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_214.png
32.684981,-111.700179,-0.758,107,2.64,81,ACTIVE DEVELOPMENT,100.0,0.5257,-0.4036,0.84,61.3,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_215.png
32.870781,-111.633899,-0.492,102,2.52,81,ACTIVE DEVELOPMENT,100.0,0.2898,-0.1407,0.5966,58.1,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_216.png
33.00232,-111.491541,-0.61,94,2.32,81,ACTIVE DEVELOPMENT,74.5,0.3715,-0.3536,0.7249,61.4,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_217.png
32.950914,-111.576279,-0.502,90,2.22,81,ACTIVE DEVELOPMENT,100.0,0.2338,-0.122,0.6105,62.5,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_218.png
32.675045,-111.676042,-0.325,90,2.22,81,ACTIVE DEVELOPMENT,100.0,0.211,-0.0571,0.4762,46.9,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_219.png
32.72415,-111.462253,-0.347,86,2.13,81,ACTIVE DEVELOPMENT,100.0,0.2537,-0.1038,0.4511,36.5,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_220.png
32.871933,-111.634593,-0.528,83,2.05,81,ACTIVE DEVELOPMENT,100.0,0.3368,-0.1873,0.6295,62.5,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_221.png
32.896903,-111.556598,-0.602,81,2.0,81,ACTIVE DEVELOPMENT,100.0,0.3355,-0.1981,0.7052,69.4,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_222.png
32.794259,-111.324592,-0.322,289,7.14,80,ACTIVE DEVELOPMENT,100.0,0.1757,-0.0058,0.4699,73.8,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_223.png
32.836932,-111.461058,-0.329,259,6.4,80,ACTIVE DEVELOPMENT,100.0,0.1747,0.0074,0.4852,92.8,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_224.png
33.021429,-111.699448,-0.298,231,5.71,80,ACTIVE DEVELOPMENT,100.0,0.1786,-0.0079,0.3975,39.1,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_225.png
33.008202,-111.530059,-0.617,172,4.25,80,ACTIVE DEVELOPMENT,100.0,0.4267,-0.3207,0.6978,112.3,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_226.png
32.868915,-111.637673,-0.618,171,4.23,80,ACTIVE DEVELOPMENT,100.0,0.4202,-0.2599,0.7182,80.1,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_227.png
32.925198,-111.469631,-0.66,165,4.08,80,ACTIVE DEVELOPMENT,100.0,0.4676,-0.373,0.7511,87.3,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_228.png
32.841661,-111.531625,-0.6,152,3.76,80,ACTIVE DEVELOPMENT,100.0,0.3719,-0.2788,0.6803,111.2,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_229.png
32.901971,-111.611444,-0.396,127,3.14,80,ACTIVE DEVELOPMENT,100.0,0.1877,-0.0608,0.4968,33.3,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_230.png
32.751178,-111.696478,-0.339,124,3.06,80,ACTIVE DEVELOPMENT,100.0,0.2342,-0.0868,0.4875,63.9,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_231.png
32.904421,-111.564925,-0.466,117,2.89,80,ACTIVE DEVELOPMENT,100.0,0.2478,-0.0931,0.5786,96.0,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_232.png
32.94461,-111.588871,-0.666,109,2.69,80,ACTIVE DEVELOPMENT,100.0,0.4677,-0.3352,0.7608,88.1,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_233.png
32.871524,-111.637744,-0.591,108,2.67,80,ACTIVE DEVELOPMENT,100.0,0.4351,-0.2811,0.6899,78.4,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_234.png
32.718952,-111.686404,-0.341,106,2.62,80,ACTIVE DEVELOPMENT,100.0,0.2124,-0.0427,0.4657,55.9,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_235.png
32.925896,-111.583535,-0.651,91,2.25,80,ACTIVE DEVELOPMENT,100.0,0.4665,-0.3607,0.7422,91.0,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_236.png
33.042376,-111.665031,-0.314,83,2.05,80,ACTIVE DEVELOPMENT,100.0,0.2029,-0.0086,0.4301,41.9,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_237.png
32.683738,-111.62565,-0.433,80,1.98,80,ACTIVE DEVELOPMENT,100.0,0.1995,-0.0747,0.5337,18.0,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_238.png
32.684083,-111.318477,-0.405,171,4.23,78,ACTIVE DEVELOPMENT,100.0,0.1871,-0.0175,0.525,57.3,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_239.png
32.890897,-111.444052,-0.319,143,3.53,78,ACTIVE DEVELOPMENT,100.0,0.1935,-0.0314,0.4704,59.2,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_240.png
32.660846,-111.517912,-0.356,121,2.99,78,ACTIVE DEVELOPMENT,100.0,0.2286,-0.1516,0.4289,56.9,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_241.png
33.011045,-111.696283,-0.294,506,12.5,77,ACTIVE DEVELOPMENT,100.0,0.178,-0.0139,0.389,91.4,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_242.png
32.885951,-111.58096,-0.308,132,3.26,77,ACTIVE DEVELOPMENT,100.0,0.193,-0.0757,0.4144,42.6,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_243.png
32.652531,-111.602697,-0.336,81,2.0,77,ACTIVE DEVELOPMENT,93.8,0.1822,-0.1136,0.4514,37.3,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_244.png
32.709353,-111.325445,-0.394,135,3.34,76,ACTIVE DEVELOPMENT,100.0,0.1782,-0.0506,0.5245,56.1,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_245.png
33.039335,-111.407272,-0.426,143,3.53,75,ACTIVE DEVELOPMENT,100.0,0.1711,-0.0493,0.5621,44.8,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_246.png
32.978863,-111.507448,-0.389,91,2.25,75,ACTIVE DEVELOPMENT,97.8,0.1298,-0.0443,0.5537,12.0,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_247.png
32.667878,-111.597715,-0.32,85,2.1,73,ACTIVE DEVELOPMENT,100.0,0.1693,-0.0233,0.4498,36.9,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_248.png
32.997319,-111.570986,-0.376,1457,36.0,72,ACTIVE DEVELOPMENT,100.0,0.1437,-0.0546,0.501,184.9,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_249.png
33.040234,-111.624613,-0.328,100,2.47,71,ACTIVE DEVELOPMENT,100.0,0.1704,-0.0239,0.4413,60.8,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_250.png
33.008908,-111.700077,-0.306,197,4.87,70,ACTIVE DEVELOPMENT,100.0,0.1681,-0.0106,0.3999,46.8,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_251.png
33.021783,-111.697991,-0.292,189,4.67,69,ACTIVE DEVELOPMENT,100.0,0.1707,-0.0116,0.3903,66.4,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_252.png
33.019193,-111.689861,-0.278,119,2.94,67,ACTIVE DEVELOPMENT,100.0,0.1635,-0.004,0.3803,59.3,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_253.png
32.996815,-111.566138,-0.354,582,14.38,63,ACTIVE DEVELOPMENT,100.0,0.0985,-0.0182,0.4839,42.4,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_254.png
32.999479,-111.568669,-0.332,335,8.28,62,ACTIVE DEVELOPMENT,100.0,0.1062,-0.0208,0.4546,92.5,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_255.png
33.000174,-111.572358,-0.309,234,5.78,58,PROBABLE DEVELOPMENT,100.0,0.0945,-0.001,0.4276,88.6,https://atlas-flc.github.io/flc-website/thumbnails/pinal_county_az_site_256.png
